Square 0,Square 1,Square 2,Square 3,Square 4,Square 5,Square 6,Square 7,Square 8,Square 9,Square 10,Square 11,Square 12,Square 13,Square 14,Square 15,Square 16,Square 17,Square 18,Square 19,Square 20,Square 21,Square 22,Square 23,Square 24,Square 25,Square 26,Square 27,Square 28,Square 29,Square 30,Square 31,Square 32,Square 33,Square 34,Square 35,Square 36,Square 37,Square 38,Square 39,Square 40,Square 41,Square 42,Square 43,Square 44,Square 45,Square 46,Square 47,Square 48,Square 49,Square 50,Square 51,Square 52,Square 53,Type
4,2,1,3,3,3,3,3,3,2,0,4,0,0,0,0,0,0,2,4,0,1,1,1,1,1,1,1,4,0,2,2,2,2,2,2,3,3,4,4,4,1,4,4,3,5,5,5,5,5,5,5,5,5,100001010010
3,2,0,3,3,3,3,3,3,4,1,2,0,0,0,0,0,0,4,4,1,1,1,1,1,1,1,4,4,2,2,2,2,2,2,2,4,0,0,4,4,3,3,4,1,5,5,5,5,5,5,5,5,5,000100110110
3,4,1,3,3,3,3,3,3,4,4,2,0,0,0,0,0,0,3,0,1,1,1,1,1,1,1,2,3,4,2,2,2,2,2,2,0,4,4,2,4,4,0,1,4,5,5,5,5,5,5,5,5,5,010110000001
0,4,1,3,3,3,3,3,3,2,4,4,0,0,0,0,0,0,2,4,4,1,1,1,1,1,1,3,4,4,2,2,2,2,2,2,1,0,0,2,4,1,4,3,3,5,5,5,5,5,5,5,5,5,010011011011
1,4,4,3,3,3,3,3,3,2,0,0,0,0,0,0,0,0,1,1,4,1,1,1,1,1,1,3,4,4,2,2,2,2,2,2,2,2,0,3,4,4,3,4,4,5,5,5,5,5,5,5,5,5,011000001011
0,4,3,3,3,3,3,3,3,4,2,0,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,1,3,4,2,2,2,2,2,2,1,4,2,0,4,1,2,4,3,5,5,5,5,5,5,5,5,5,010100111001
4,0,4,3,3,3,3,3,3,2,4,0,0,0,0,0,0,0,1,4,1,1,1,1,1,1,1,2,1,0,2,2,2,2,2,2,3,4,4,4,4,3,3,2,4,5,5,5,5,5,5,5,5,5,101010010000
2,4,0,3,3,3,3,3,3,4,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,4,4,2,2,2,2,2,2,3,0,4,2,4,4,3,4,4,5,5,5,5,5,5,5,5,5,010100000011
3,0,4,3,3,3,3,3,3,3,2,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,1,4,3,2,2,2,2,2,2,2,4,4,1,4,4,4,0,4,4,5,5,5,5,5,5,5,5,5,001000000100
4,3,1,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,1,0,4,1,1,1,1,1,1,2,4,0,2,2,2,2,2,2,3,2,3,4,4,4,0,1,2,5,5,5,5,5,5,5,5,5,100111001010
1,2,3,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,3,0,1,1,1,1,1,1,1,2,4,0,2,2,2,2,2,2,4,3,4,4,4,4,2,1,0,5,5,5,5,5,5,5,5,5,000111000010
4,0,3,3,3,3,3,3,3,0,2,1,0,0,0,0,0,0,4,3,3,1,1,1,1,1,1,4,1,2,2,2,2,2,2,2,1,4,2,4,4,4,4,4,0,5,5,5,5,5,5,5,5,5,100000100100
0,4,2,3,3,3,3,3,3,4,4,2,0,0,0,0,0,0,3,4,3,1,1,1,1,1,1,0,4,4,2,2,2,2,2,2,1,1,4,2,4,3,1,0,4,5,5,5,5,5,5,5,5,5,010110010011
1,3,4,3,3,3,3,3,3,2,1,1,0,0,0,0,0,0,2,4,0,1,1,1,1,1,1,4,4,0,2,2,2,2,2,2,4,2,3,4,4,0,3,4,4,5,5,5,5,5,5,5,5,5,001000010110
0,4,2,3,3,3,3,3,3,3,4,4,0,0,0,0,0,0,3,3,4,1,1,1,1,1,1,1,1,4,2,2,2,2,2,2,1,4,2,2,4,4,4,0,0,5,5,5,5,5,5,5,5,5,010011001001
4,2,2,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,0,1,4,1,1,1,1,1,1,3,4,3,2,2,2,2,2,2,2,3,0,4,4,4,1,0,1,5,5,5,5,5,5,5,5,5,100111001010
2,4,2,3,3,3,3,3,3,3,4,0,0,0,0,0,0,0,1,0,3,1,1,1,1,1,1,0,2,1,2,2,2,2,2,2,4,4,4,1,4,4,4,3,4,5,5,5,5,5,5,5,5,5,010010000000
2,4,4,3,3,3,3,3,3,3,4,0,0,0,0,0,0,0,1,3,3,1,1,1,1,1,1,4,2,1,2,2,2,2,2,2,4,4,2,1,4,4,0,0,4,5,5,5,5,5,5,5,5,5,011010000100
4,4,4,3,3,3,3,3,3,1,0,3,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,3,4,1,2,2,2,2,2,2,0,1,4,3,4,4,2,4,4,5,5,5,5,5,5,5,5,5,111000000010
4,3,4,3,3,3,3,3,3,0,2,3,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,3,1,2,2,2,2,2,2,2,1,4,4,4,4,4,1,4,4,5,5,5,5,5,5,5,5,5,101000000000
0,3,3,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,3,4,2,1,1,1,1,1,1,4,2,4,2,2,2,2,2,2,1,4,1,4,4,1,2,0,0,5,5,5,5,5,5,5,5,5,000111010101
4,3,4,3,3,3,3,3,3,1,4,4,0,0,0,0,0,0,3,4,1,1,1,1,1,1,1,4,1,3,2,2,2,2,2,2,2,4,0,4,4,0,2,2,0,5,5,5,5,5,5,5,5,5,101011010100
0,4,4,3,3,3,3,3,3,0,4,2,0,0,0,0,0,0,4,0,2,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,4,4,4,1,4,4,1,2,1,5,5,5,5,5,5,5,5,5,011010100000
4,4,2,3,3,3,3,3,3,3,4,0,0,0,0,0,0,0,4,4,2,1,1,1,1,1,1,4,4,1,2,2,2,2,2,2,0,3,1,1,4,2,4,0,3,5,5,5,5,5,5,5,5,5,110010110110
2,0,3,3,3,3,3,3,3,0,3,4,0,0,0,0,0,0,1,1,4,1,1,1,1,1,1,0,2,4,2,2,2,2,2,2,3,4,1,4,4,4,4,4,2,5,5,5,5,5,5,5,5,5,000001001001
0,2,2,3,3,3,3,3,3,4,0,3,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,3,4,4,2,2,2,2,2,2,1,1,0,4,4,3,1,4,2,5,5,5,5,5,5,5,5,5,000100111011
2,4,4,3,3,3,3,3,3,3,2,0,0,0,0,0,0,0,1,4,3,1,1,1,1,1,1,4,0,1,2,2,2,2,2,2,4,4,2,3,4,1,0,4,4,5,5,5,5,5,5,5,5,5,011000010100
3,2,0,3,3,3,3,3,3,4,4,2,0,0,0,0,0,0,4,4,1,1,1,1,1,1,1,4,1,2,2,2,2,2,2,2,4,4,0,4,4,0,3,3,1,5,5,5,5,5,5,5,5,5,000110110100
4,4,4,3,3,3,3,3,3,3,4,4,0,0,0,0,0,0,1,2,3,1,1,1,1,1,1,4,0,1,2,2,2,2,2,2,0,4,2,3,4,4,0,1,2,5,5,5,5,5,5,5,5,5,111011000100
0,1,1,3,3,3,3,3,3,2,4,3,0,0,0,0,0,0,0,4,3,1,1,1,1,1,1,4,2,4,2,2,2,2,2,2,1,4,2,4,4,3,4,0,4,5,5,5,5,5,5,5,5,5,000010010101
4,0,3,3,3,3,3,3,3,4,4,0,0,0,0,0,0,0,4,4,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,0,4,4,4,4,2,2,3,3,5,5,5,5,5,5,5,5,5,100110110000
4,3,4,3,3,3,3,3,3,2,4,1,0,0,0,0,0,0,2,2,0,1,1,1,1,1,1,1,4,0,2,2,2,2,2,2,3,0,4,4,4,4,3,1,4,5,5,5,5,5,5,5,5,5,101010000010
4,0,0,3,3,3,3,3,3,4,3,0,0,0,0,0,0,0,1,1,3,1,1,1,1,1,1,4,2,2,2,2,2,2,2,2,1,4,2,4,4,4,3,4,4,5,5,5,5,5,5,5,5,5,100100000100
0,4,1,3,3,3,3,3,3,2,2,2,0,0,0,0,0,0,3,0,0,1,1,1,1,1,1,4,4,4,2,2,2,2,2,2,1,1,3,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,010000000111
4,4,4,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,0,3,2,2,2,2,2,2,2,1,4,1,1,4,0,3,4,3,5,5,5,5,5,5,5,5,5,111000111000
2,3,0,3,3,3,3,3,3,4,2,1,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,1,4,4,2,2,2,2,2,2,3,1,2,4,4,0,3,4,0,5,5,5,5,5,5,5,5,5,000100111011
4,4,4,3,3,3,3,3,3,2,4,0,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,1,4,1,2,2,2,2,2,2,0,3,2,1,4,2,3,0,3,5,5,5,5,5,5,5,5,5,111010111010
4,3,4,3,3,3,3,3,3,0,0,2,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,2,4,0,2,2,2,2,2,2,3,1,3,4,4,2,1,4,1,5,5,5,5,5,5,5,5,5,101000111010
2,3,3,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,0,4,3,1,1,1,1,1,1,0,2,1,2,2,2,2,2,2,4,4,4,4,4,1,2,0,1,5,5,5,5,5,5,5,5,5,000111010000
4,4,0,3,3,3,3,3,3,1,4,4,0,0,0,0,0,0,2,0,1,1,1,1,1,1,1,2,2,0,2,2,2,2,2,2,3,4,4,1,4,4,4,3,3,5,5,5,5,5,5,5,5,5,110011000000
3,4,0,3,3,3,3,3,3,4,4,0,0,0,0,0,0,0,1,4,4,1,1,1,1,1,1,1,4,2,2,2,2,2,2,2,4,3,2,0,4,1,3,2,4,5,5,5,5,5,5,5,5,5,010110011010
0,3,0,3,3,3,3,3,3,1,4,2,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,2,0,3,2,2,2,2,2,2,4,4,3,4,4,1,4,2,1,5,5,5,5,5,5,5,5,5,000010111000
4,4,1,3,3,3,3,3,3,4,2,3,0,0,0,0,0,0,4,4,3,1,1,1,1,1,1,0,1,2,2,2,2,2,2,2,1,4,4,0,4,3,0,4,2,5,5,5,5,5,5,5,5,5,110100110000
4,4,4,3,3,3,3,3,3,0,1,3,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,3,3,2,2,2,2,2,2,2,1,4,0,0,4,2,1,4,2,5,5,5,5,5,5,5,5,5,111000111000
1,4,2,3,3,3,3,3,3,4,1,4,0,0,0,0,0,0,3,0,2,1,1,1,1,1,1,3,4,0,2,2,2,2,2,2,4,2,4,3,4,4,1,4,0,5,5,5,5,5,5,5,5,5,010101000010
2,1,4,3,3,3,3,3,3,3,0,4,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,2,4,4,2,2,2,2,2,2,3,3,4,4,4,2,0,4,1,5,5,5,5,5,5,5,5,5,001001010011
4,4,3,3,3,3,3,3,3,4,2,4,0,0,0,0,0,0,0,4,4,1,1,1,1,1,1,3,3,2,2,2,2,2,2,2,1,4,0,0,4,1,2,4,1,5,5,5,5,5,5,5,5,5,110101011000
1,2,4,3,3,3,3,3,3,1,4,0,0,0,0,0,0,0,4,4,2,1,1,1,1,1,1,3,1,0,2,2,2,2,2,2,4,4,4,4,4,0,2,3,3,5,5,5,5,5,5,5,5,5,001010110000
4,0,4,3,3,3,3,3,3,3,1,2,0,0,0,0,0,0,3,4,0,1,1,1,1,1,1,1,4,2,2,2,2,2,2,2,1,2,4,4,4,3,0,4,4,5,5,5,5,5,5,5,5,5,101000010010
3,2,4,3,3,3,3,3,3,0,4,3,0,0,0,0,0,0,4,0,2,1,1,1,1,1,1,4,4,4,2,2,2,2,2,2,0,3,1,4,4,4,1,1,2,5,5,5,5,5,5,5,5,5,001010100111
0,4,2,3,3,3,3,3,3,3,4,4,0,0,0,0,0,0,3,4,4,1,1,1,1,1,1,1,4,4,2,2,2,2,2,2,1,0,2,3,4,2,4,1,0,5,5,5,5,5,5,5,5,5,010011011011
1,4,1,3,3,3,3,3,3,2,2,3,0,0,0,0,0,0,0,4,2,1,1,1,1,1,1,3,0,0,2,2,2,2,2,2,4,4,4,3,4,1,4,4,4,5,5,5,5,5,5,5,5,5,010000010000
2,1,4,3,3,3,3,3,3,3,4,1,0,0,0,0,0,0,2,3,4,1,1,1,1,1,1,0,4,4,2,2,2,2,2,2,3,2,1,4,4,4,0,0,4,5,5,5,5,5,5,5,5,5,001010001011
1,4,2,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,4,4,0,1,1,1,1,1,1,1,3,4,2,2,2,2,2,2,2,4,4,0,4,2,4,4,3,5,5,5,5,5,5,5,5,5,010000110001
4,4,0,3,3,3,3,3,3,4,4,2,0,0,0,0,0,0,3,2,2,1,1,1,1,1,1,4,1,1,2,2,2,2,2,2,0,4,1,3,4,4,3,0,4,5,5,5,5,5,5,5,5,5,110110000100
0,4,3,3,3,3,3,3,3,4,1,1,0,0,0,0,0,0,2,4,3,1,1,1,1,1,1,0,0,4,2,2,2,2,2,2,1,4,4,2,4,3,2,4,4,5,5,5,5,5,5,5,5,5,010100010001
0,2,4,3,3,3,3,3,3,2,0,4,0,0,0,0,0,0,0,1,4,1,1,1,1,1,1,1,3,3,2,2,2,2,2,2,4,4,2,4,4,4,3,4,1,5,5,5,5,5,5,5,5,5,001001001000
1,4,1,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,2,2,0,1,1,1,1,1,1,4,0,4,2,2,2,2,2,2,2,4,3,1,4,4,0,3,3,5,5,5,5,5,5,5,5,5,010111000101
4,4,4,3,3,3,3,3,3,3,2,3,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,0,0,2,2,2,2,2,2,2,1,4,1,1,4,3,0,4,2,5,5,5,5,5,5,5,5,5,111000111000
4,4,0,3,3,3,3,3,3,1,4,2,0,0,0,0,0,0,4,4,3,1,1,1,1,1,1,4,4,0,2,2,2,2,2,2,3,0,2,3,4,1,4,2,1,5,5,5,5,5,5,5,5,5,110010110110
1,4,0,3,3,3,3,3,3,1,1,4,0,0,0,0,0,0,3,4,4,1,1,1,1,1,1,2,0,4,2,2,2,2,2,2,2,4,3,3,4,2,4,4,0,5,5,5,5,5,5,5,5,5,010001011001
2,2,4,3,3,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,4,2,2,2,2,2,2,3,4,2,4,4,4,1,4,4,5,5,5,5,5,5,5,5,5,001000001001
4,4,1,3,3,3,3,3,3,4,4,0,0,0,0,0,0,0,4,4,1,1,1,1,1,1,1,2,4,3,2,2,2,2,2,2,2,2,4,1,4,3,0,0,3,5,5,5,5,5,5,5,5,5,110110110010
4,4,3,3,3,3,3,3,3,0,1,4,0,0,0,0,0,0,1,4,0,1,1,1,1,1,1,1,0,3,2,2,2,2,2,2,2,4,4,2,4,3,4,4,2,5,5,5,5,5,5,5,5,5,110001010000
4,1,0,3,3,3,3,3,3,1,2,4,0,0,0,0,0,0,3,3,2,1,1,1,1,1,1,3,0,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,0,5,5,5,5,5,5,5,5,5,100001000000
1,4,0,3,3,3,3,3,3,4,3,2,0,0,0,0,0,0,3,4,4,1,1,1,1,1,1,1,0,0,2,2,2,2,2,2,4,4,2,1,4,2,3,4,4,5,5,5,5,5,5,5,5,5,010100011000
4,4,3,3,3,3,3,3,3,4,4,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,0,4,4,3,4,4,2,0,3,5,5,5,5,5,5,5,5,5,110110100000
2,4,1,3,3,3,3,3,3,4,2,3,0,0,0,0,0,0,4,1,0,1,1,1,1,1,1,4,4,1,2,2,2,2,2,2,4,0,3,3,4,4,0,4,2,5,5,5,5,5,5,5,5,5,010100100110
4,0,3,3,3,3,3,3,3,4,1,4,0,0,0,0,0,0,1,4,4,1,1,1,1,1,1,3,4,1,2,2,2,2,2,2,0,3,0,4,4,2,2,4,2,5,5,5,5,5,5,5,5,5,100101011010
3,3,4,3,3,3,3,3,3,0,4,3,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,4,4,2,2,2,2,2,2,2,4,0,1,4,4,4,1,2,4,5,5,5,5,5,5,5,5,5,001010000110
4,4,3,3,3,3,3,3,3,4,1,1,0,0,0,0,0,0,2,4,1,1,1,1,1,1,1,4,2,0,2,2,2,2,2,2,3,4,0,0,4,3,2,4,4,5,5,5,5,5,5,5,5,5,110100010100
4,4,4,3,3,3,3,3,3,2,2,4,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,4,4,0,2,2,2,2,2,2,3,0,1,3,4,4,3,4,1,5,5,5,5,5,5,5,5,5,111001000110
0,3,1,3,3,3,3,3,3,2,0,4,0,0,0,0,0,0,3,4,4,1,1,1,1,1,1,2,4,4,2,2,2,2,2,2,1,1,3,4,4,2,4,4,0,5,5,5,5,5,5,5,5,5,000001011011
0,4,3,3,3,3,3,3,3,4,4,3,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,2,4,4,2,2,2,2,2,2,1,2,4,0,4,3,2,1,4,5,5,5,5,5,5,5,5,5,010110010011
3,4,4,3,3,3,3,3,3,1,4,4,0,0,0,0,0,0,2,1,0,1,1,1,1,1,1,1,2,4,2,2,2,2,2,2,0,4,4,0,4,4,2,3,3,5,5,5,5,5,5,5,5,5,011011000001
1,3,0,3,3,3,3,3,3,1,2,4,0,0,0,0,0,0,2,4,4,1,1,1,1,1,1,3,4,4,2,2,2,2,2,2,2,0,0,4,4,1,4,4,3,5,5,5,5,5,5,5,5,5,000001011011
4,0,2,3,3,3,3,3,3,4,4,2,0,0,0,0,0,0,3,2,1,1,1,1,1,1,1,4,4,0,2,2,2,2,2,2,3,3,0,4,4,4,1,1,4,5,5,5,5,5,5,5,5,5,100110000110
2,4,1,3,3,3,3,3,3,2,3,0,0,0,0,0,0,0,4,4,0,1,1,1,1,1,1,1,2,4,2,2,2,2,2,2,3,4,4,1,4,0,4,4,3,5,5,5,5,5,5,5,5,5,010000110001
0,4,3,3,3,3,3,3,3,4,3,2,0,0,0,0,0,0,4,4,1,1,1,1,1,1,1,4,1,3,2,2,2,2,2,2,4,4,0,0,4,2,2,4,1,5,5,5,5,5,5,5,5,5,010100110100
1,3,3,3,3,3,3,3,3,4,0,3,0,0,0,0,0,0,0,1,4,1,1,1,1,1,1,1,2,0,2,2,2,2,2,2,4,4,2,4,4,4,2,4,4,5,5,5,5,5,5,5,5,5,000100001000
4,2,2,3,3,3,3,3,3,4,1,4,0,0,0,0,0,0,3,4,4,1,1,1,1,1,1,0,4,3,2,2,2,2,2,2,2,3,1,4,4,0,1,4,0,5,5,5,5,5,5,5,5,5,100101011010
2,2,4,3,3,3,3,3,3,2,4,0,0,0,0,0,0,0,4,4,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,4,4,4,0,3,3,3,5,5,5,5,5,5,5,5,5,001010110000
4,3,1,3,3,3,3,3,3,4,1,2,0,0,0,0,0,0,4,2,3,1,1,1,1,1,1,0,0,3,2,2,2,2,2,2,2,4,4,4,4,4,0,4,1,5,5,5,5,5,5,5,5,5,100100100000
3,4,4,3,3,3,3,3,3,1,4,1,0,0,0,0,0,0,4,3,3,1,1,1,1,1,1,4,0,4,2,2,2,2,2,2,0,4,2,1,4,4,2,2,0,5,5,5,5,5,5,5,5,5,011010100101
4,2,3,3,3,3,3,3,3,4,4,0,0,0,0,0,0,0,1,4,0,1,1,1,1,1,1,4,0,2,2,2,2,2,2,2,1,4,3,4,4,1,2,3,4,5,5,5,5,5,5,5,5,5,100110010100
4,4,3,3,3,3,3,3,3,0,4,4,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1,3,2,2,2,2,2,2,2,4,4,3,4,4,4,2,1,5,5,5,5,5,5,5,5,5,110011000000
2,4,1,3,3,3,3,3,3,4,3,4,0,0,0,0,0,0,3,2,2,1,1,1,1,1,1,3,4,1,2,2,2,2,2,2,4,1,4,0,4,4,0,4,0,5,5,5,5,5,5,5,5,5,010101000010
4,3,3,3,3,3,3,3,3,0,2,0,0,0,0,0,0,0,1,1,4,1,1,1,1,1,1,2,0,2,2,2,2,2,2,2,1,4,3,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,100000001000
2,4,0,3,3,3,3,3,3,4,2,1,0,0,0,0,0,0,2,4,0,1,1,1,1,1,1,1,3,4,2,2,2,2,2,2,3,4,4,1,4,0,3,4,4,5,5,5,5,5,5,5,5,5,010100010001
4,2,1,3,3,3,3,3,3,4,0,4,0,0,0,0,0,0,1,3,4,1,1,1,1,1,1,3,1,3,2,2,2,2,2,2,2,4,0,4,4,4,0,4,2,5,5,5,5,5,5,5,5,5,100101001000
3,4,4,3,3,3,3,3,3,0,3,1,0,0,0,0,0,0,2,4,4,1,1,1,1,1,1,2,1,4,2,2,2,2,2,2,0,4,3,2,4,0,1,4,4,5,5,5,5,5,5,5,5,5,011000011001
4,4,3,3,3,3,3,3,3,4,3,3,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,4,4,1,2,2,2,2,2,2,0,1,1,0,4,4,2,4,4,5,5,5,5,5,5,5,5,5,110100000110
3,2,4,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,4,2,1,1,1,1,1,1,4,4,2,2,2,2,2,2,2,4,1,1,4,4,3,0,4,4,5,5,5,5,5,5,5,5,5,001000010110
2,1,3,3,3,3,3,3,3,4,2,1,0,0,0,0,0,0,4,4,0,1,1,1,1,1,1,4,4,1,2,2,2,2,2,2,4,0,3,4,4,3,2,4,0,5,5,5,5,5,5,5,5,5,000100110110
4,4,4,3,3,3,3,3,3,3,3,2,0,0,0,0,0,0,4,2,4,1,1,1,1,1,1,2,4,1,2,2,2,2,2,2,0,1,3,0,4,4,0,4,1,5,5,5,5,5,5,5,5,5,111000101010
2,2,4,3,3,3,3,3,3,1,4,4,0,0,0,0,0,0,0,4,3,1,1,1,1,1,1,0,3,4,2,2,2,2,2,2,3,4,4,4,4,1,2,0,1,5,5,5,5,5,5,5,5,5,001011010001
4,3,4,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,4,2,1,1,1,1,1,1,3,4,2,2,2,2,2,2,2,1,1,4,4,4,2,0,4,4,5,5,5,5,5,5,5,5,5,101000010010
0,1,3,3,3,3,3,3,3,4,3,1,0,0,0,0,0,0,2,4,3,1,1,1,1,1,1,0,4,4,2,2,2,2,2,2,1,0,4,4,4,2,2,4,4,5,5,5,5,5,5,5,5,5,000100010011
2,3,2,3,3,3,3,3,3,3,0,4,0,0,0,0,0,0,3,4,1,1,1,1,1,1,1,4,4,1,2,2,2,2,2,2,4,1,0,4,4,2,4,4,0,5,5,5,5,5,5,5,5,5,000001010110
4,2,4,3,3,3,3,3,3,2,1,0,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,0,4,2,2,2,2,2,2,2,1,0,1,4,4,3,3,4,3,5,5,5,5,5,5,5,5,5,101000111010
1,0,4,3,3,3,3,3,3,2,3,4,0,0,0,0,0,0,0,2,3,1,1,1,1,1,1,0,1,4,2,2,2,2,2,2,2,4,4,4,4,4,3,4,1,5,5,5,5,5,5,5,5,5,001001000001
2,4,2,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,3,1,1,2,2,2,2,2,2,4,4,0,0,4,2,4,4,0,5,5,5,5,5,5,5,5,5,010000111000
1,0,4,3,3,3,3,3,3,3,4,2,0,0,0,0,0,0,4,4,2,1,1,1,1,1,1,3,3,0,2,2,2,2,2,2,4,4,4,4,4,1,0,2,1,5,5,5,5,5,5,5,5,5,001010110000
4,0,4,3,3,3,3,3,3,3,2,4,0,0,0,0,0,0,2,3,2,1,1,1,1,1,1,4,1,1,2,2,2,2,2,2,0,4,1,4,4,4,0,4,3,5,5,5,5,5,5,5,5,5,101001000100
2,2,1,3,3,3,3,3,3,4,4,3,0,0,0,0,0,0,0,4,4,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,4,4,3,4,4,3,0,0,4,5,5,5,5,5,5,5,5,5,000110011000
2,3,3,3,3,3,3,3,3,0,1,1,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,2,4,1,2,2,2,2,2,2,4,2,3,4,4,0,4,4,0,5,5,5,5,5,5,5,5,5,000000111010
4,4,2,3,3,3,3,3,3,4,1,3,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,4,3,3,2,2,2,2,2,2,2,4,0,2,4,0,1,4,4,5,5,5,5,5,5,5,5,5,110100010100
2,4,0,3,3,3,3,3,3,4,2,0,0,0,0,0,0,0,1,4,4,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,4,4,3,0,4,3,3,4,4,5,5,5,5,5,5,5,5,5,010100011000
0,0,1,3,3,3,3,3,3,4,4,2,0,0,0,0,0,0,3,3,4,1,1,1,1,1,1,1,4,3,2,2,2,2,2,2,4,2,2,4,4,4,0,1,4,5,5,5,5,5,5,5,5,5,000110001010
3,4,0,3,3,3,3,3,3,4,4,2,0,0,0,0,0,0,4,3,1,1,1,1,1,1,1,4,2,2,2,2,2,2,2,2,4,4,0,1,4,4,3,0,1,5,5,5,5,5,5,5,5,5,010110100100
4,3,0,3,3,3,3,3,3,4,4,0,0,0,0,0,0,0,1,2,3,1,1,1,1,1,1,4,4,2,2,2,2,2,2,2,1,1,2,4,4,4,3,0,4,5,5,5,5,5,5,5,5,5,100110000110
0,4,4,3,3,3,3,3,3,0,1,1,0,0,0,0,0,0,2,4,3,1,1,1,1,1,1,4,3,3,2,2,2,2,2,2,4,4,2,0,4,2,1,4,4,5,5,5,5,5,5,5,5,5,011000010100
1,2,3,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,1,3,3,1,1,1,1,1,1,0,4,0,2,2,2,2,2,2,4,0,4,4,4,4,2,1,2,5,5,5,5,5,5,5,5,5,000111000010
2,4,1,3,3,3,3,3,3,2,4,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,4,2,4,2,2,2,2,2,2,3,4,0,3,4,4,4,0,4,5,5,5,5,5,5,5,5,5,010010000101
2,3,3,3,3,3,3,3,3,0,4,4,0,0,0,0,0,0,2,2,1,1,1,1,1,1,1,4,4,1,2,2,2,2,2,2,4,0,0,4,4,4,4,1,3,5,5,5,5,5,5,5,5,5,000011000110
0,4,3,3,3,3,3,3,3,4,4,1,0,0,0,0,0,0,2,4,4,1,1,1,1,1,1,0,4,3,2,2,2,2,2,2,4,3,1,1,4,2,2,0,4,5,5,5,5,5,5,5,5,5,010110011010
3,0,1,3,3,3,3,3,3,2,1,0,0,0,0,0,0,0,1,4,3,1,1,1,1,1,1,0,4,2,2,2,2,2,2,2,4,3,4,4,4,2,4,4,4,5,5,5,5,5,5,5,5,5,000000010010
4,4,1,3,3,3,3,3,3,4,0,2,0,0,0,0,0,0,4,4,2,1,1,1,1,1,1,3,2,0,2,2,2,2,2,2,3,4,4,1,4,3,0,4,1,5,5,5,5,5,5,5,5,5,110100110000
4,1,4,3,3,3,3,3,3,0,4,3,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1,2,4,3,2,2,2,2,2,2,2,2,4,4,4,4,1,0,4,5,5,5,5,5,5,5,5,5,101010000010
1,4,3,3,3,3,3,3,3,0,2,0,0,0,0,0,0,0,1,1,3,1,1,1,1,1,1,4,4,4,2,2,2,2,2,2,2,0,2,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,010000000111
0,4,3,3,3,3,3,3,3,4,3,1,0,0,0,0,0,0,4,2,2,1,1,1,1,1,1,4,4,3,2,2,2,2,2,2,4,0,1,1,4,4,2,4,0,5,5,5,5,5,5,5,5,5,010100100110
