Square 0,Square 1,Square 2,Square 3,Square 4,Square 5,Square 6,Square 7,Square 8,Square 9,Square 10,Square 11,Square 12,Square 13,Square 14,Square 15,Square 16,Square 17,Square 18,Square 19,Square 20,Square 21,Square 22,Square 23,Square 24,Square 25,Square 26,Square 27,Square 28,Square 29,Square 30,Square 31,Square 32,Square 33,Square 34,Square 35,Square 36,Square 37,Square 38,Square 39,Square 40,Square 41,Square 42,Square 43,Square 44,Square 45,Square 46,Square 47,Square 48,Square 49,Square 50,Square 51,Square 52,Square 53,Type
1,3,1,2,2,2,2,2,2,2,1,3,3,3,3,3,3,3,0,0,2,0,0,0,0,0,0,3,2,0,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BFBLBFRRLFLR
2,1,3,3,3,3,3,3,3,0,0,2,0,0,0,0,0,0,3,2,0,1,1,1,1,1,1,1,3,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BRLFFBLBFRLR
3,1,0,3,3,3,3,3,3,1,2,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LRFRBLFFRBLB
3,2,1,3,3,3,3,3,3,2,3,0,0,0,0,0,0,0,1,0,3,1,1,1,1,1,1,0,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LBRBLFRFLFRB
3,1,0,3,3,3,3,3,3,1,0,1,0,0,0,0,0,0,2,2,3,1,1,1,1,1,1,0,3,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LRFRFRBBLFLB
2,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,0,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LBLFFFRLRBRB
0,0,2,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,2,3,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FFBLRFRBRBLL
3,1,3,3,3,3,3,3,3,0,0,1,0,0,0,0,0,0,2,3,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LRLFFRBLFRBB
0,3,1,3,3,3,3,3,3,2,2,2,0,0,0,0,0,0,3,1,0,1,1,1,1,1,1,1,0,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FLRBBBLRFRFL
0,1,1,2,2,2,2,2,2,2,2,0,3,3,3,3,3,3,1,3,2,0,0,0,0,0,0,3,0,3,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RBBLLRBFLFRF
2,1,3,3,3,3,3,3,3,0,2,2,0,0,0,0,0,0,3,3,0,1,1,1,1,1,1,1,0,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BRLFBBLLFRFR
3,1,1,3,3,3,3,3,3,2,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LRRBLLFFFRBB
1,0,3,3,3,3,3,3,3,0,2,1,0,0,0,0,0,0,2,1,2,1,1,1,1,1,1,3,3,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RFLFBRBRBLLF
1,1,3,3,3,3,3,3,3,0,3,2,0,0,0,0,0,0,3,2,1,1,1,1,1,1,1,2,0,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RRLFLBLBRBFF
3,2,0,3,3,3,3,3,3,1,0,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LBFRFLFRRBLB
2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,1,1,3,1,1,1,1,1,1,0,0,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BBBLLFRRLFFR
2,1,2,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LBLFLFRRRBFB
3,3,1,3,3,3,3,3,3,2,1,3,0,0,0,0,0,0,0,2,0,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LLRBRLFBFRFB
1,3,3,3,3,3,3,3,3,0,0,2,0,0,0,0,0,0,3,2,1,1,1,1,1,1,1,2,1,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RLLFFBLBRBRF
2,2,0,3,3,3,3,3,3,1,3,3,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,3,0,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BBFRLLFRBLFR
1,3,2,3,3,3,3,3,3,3,2,1,0,0,0,0,0,0,2,1,3,1,1,1,1,1,1,0,0,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RLBLBRBRLFFF
1,3,2,3,3,3,3,3,3,3,2,1,0,0,0,0,0,0,2,1,3,1,1,1,1,1,1,0,0,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RLBLBRBRLFFF
2,3,2,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,1,2,3,1,1,1,1,1,1,0,0,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BLBLRFRBLFFR
0,3,0,3,3,3,3,3,3,1,2,1,0,0,0,0,0,0,2,1,2,1,1,1,1,1,1,3,0,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FLFRBRBRBLFL
3,1,1,3,3,3,3,3,3,2,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LRRBLLFFFRBB
1,2,3,3,3,3,3,3,3,0,1,1,0,0,0,0,0,0,2,0,2,1,1,1,1,1,1,3,3,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RBLFRRBFBLLF
1,3,3,3,3,3,3,3,3,0,0,1,0,0,0,0,0,0,2,1,2,1,1,1,1,1,1,3,2,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RLLFFRBRBLBF
3,1,3,3,3,3,3,3,3,0,2,0,0,0,0,0,0,0,1,3,1,1,1,1,1,1,1,2,0,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LRLFBFRLRBFB
1,2,3,3,3,3,3,3,3,0,1,2,0,0,0,0,0,0,3,3,1,1,1,1,1,1,1,2,0,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RBLFRBLLRBFF
0,2,0,3,3,3,3,3,3,1,0,2,0,0,0,0,0,0,3,3,1,1,1,1,1,1,1,2,1,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FBFRFBLLRBRL
2,2,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,3,3,1,1,1,1,1,1,0,1,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BBBLFFRLLFRR
2,0,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,1,3,3,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BFLFRFRBBLLR
0,0,0,3,3,3,3,3,3,1,2,2,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,2,3,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FFFRBBLRRBLL
2,0,0,3,3,3,3,3,3,1,1,2,0,0,0,0,0,0,3,2,3,1,1,1,1,1,1,0,3,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BFFRRBLBLFLR
2,3,0,3,3,3,3,3,3,1,1,2,0,0,0,0,0,0,3,0,3,1,1,1,1,1,1,0,2,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BLFRRBLFLFBR
1,0,1,3,3,3,3,3,3,2,3,2,0,0,0,0,0,0,3,2,3,1,1,1,1,1,1,0,1,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RFRBLBLBLFRF
1,1,3,3,3,3,3,3,3,0,0,1,0,0,0,0,0,0,2,2,2,1,1,1,1,1,1,3,3,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RRLFFRBBBLLF
0,2,2,0,0,0,0,0,0,3,1,0,1,1,1,1,1,1,1,3,1,2,2,2,2,2,2,2,0,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LRRBFLFBFRLB
1,0,3,2,2,2,2,2,2,0,2,2,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0,2,1,0,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BRFRLLFFBLBR
3,3,0,3,3,3,3,3,3,1,2,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LLFRBLFRRBFB
0,1,0,3,3,3,3,3,3,1,3,2,0,0,0,0,0,0,3,0,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FRFRLBLFRBBL
1,3,3,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,3,0,1,2,2,2,2,2,2,2,2,0,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FBBLFRBLFRRL
0,1,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,2,0,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FRBLLFRBRBFL
2,0,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,1,3,3,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BFLFRFRBBLLR
0,3,0,3,3,3,3,3,3,1,1,2,0,0,0,0,0,0,3,2,1,1,1,1,1,1,1,2,0,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FLFRRBLBRBFL
2,3,3,3,3,3,3,3,3,0,2,2,0,0,0,0,0,0,3,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BLLFBBLFFRRR
3,3,0,3,3,3,3,3,3,1,1,1,0,0,0,0,0,0,2,2,3,1,1,1,1,1,1,0,0,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LLFRRRBBLFFB
2,2,2,0,0,0,0,0,0,3,0,3,1,1,1,1,1,1,0,1,0,2,2,2,2,2,2,1,3,1,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RRRBLBLFLFBF
3,2,0,3,3,3,3,3,3,1,0,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LBFRFLFRRBLB
2,0,2,3,3,3,3,3,3,3,1,3,0,0,0,0,0,0,0,2,0,1,1,1,1,1,1,1,3,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BFBLRLFBFRLR
3,0,3,3,3,3,3,3,3,0,1,1,0,0,0,0,0,0,2,2,0,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LFLFRRBBFRLB
3,1,0,3,3,3,3,3,3,1,3,3,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,2,0,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LRFRLLFBRBFB
3,2,3,3,3,3,3,3,3,0,0,1,0,0,0,0,0,0,2,1,0,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LBLFFRBRFRLB
3,3,1,3,3,3,3,3,3,2,0,3,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LLRBFLFRFRBB
1,0,2,3,3,3,3,3,3,3,2,1,0,0,0,0,0,0,2,3,3,1,1,1,1,1,1,0,1,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RFBLBRBLLFRF
3,0,3,3,3,3,3,3,3,0,3,1,0,0,0,0,0,0,2,1,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LFLFLRBRFRBB
2,2,0,3,3,3,3,3,3,1,3,2,0,0,0,0,0,0,3,0,3,1,1,1,1,1,1,0,1,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BBFRLBLFLFRR
1,0,1,0,0,0,0,0,0,2,2,3,1,1,1,1,1,1,0,3,2,2,2,2,2,2,2,3,1,0,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FLFRRBLBRBFL
2,2,0,3,3,3,3,3,3,1,1,2,0,0,0,0,0,0,3,3,3,1,1,1,1,1,1,0,0,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BBFRRBLLLFFR
1,1,2,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RRBLLLFFRBBF
2,0,2,0,0,0,0,0,0,3,2,3,1,1,1,1,1,1,0,3,0,2,2,2,2,2,2,1,1,1,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RLRBRBLBLFFF
2,0,2,0,0,0,0,0,0,3,3,0,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2,0,1,1,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RLRBBLFRBLFF
3,2,3,3,3,3,3,3,3,0,0,1,0,0,0,0,0,0,2,1,0,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LBLFFRBRFRLB
1,3,1,3,3,3,3,3,3,2,0,2,0,0,0,0,0,0,3,1,3,1,1,1,1,1,1,0,2,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RLRBFBLRLFBF
0,3,0,3,3,3,3,3,3,1,0,2,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FLFRFBLRRBBL
1,2,3,3,3,3,3,3,3,0,3,2,0,0,0,0,0,0,3,0,1,1,1,1,1,1,1,2,1,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RBLFLBLFRBRF
1,2,1,3,3,3,3,3,3,2,0,3,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,3,3,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RBRBFLFRBLLF
3,2,3,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1,2,0,0,2,2,2,2,2,2,1,1,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BRBLBFRLLFFR
0,0,2,3,3,3,3,3,3,3,1,1,0,0,0,0,0,0,2,3,0,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FFBLRRBLFRBL
2,3,2,3,3,3,3,3,3,3,2,3,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BLBLBLFRFRFR
1,2,2,3,3,3,3,3,3,3,1,1,0,0,0,0,0,0,2,3,3,1,1,1,1,1,1,0,0,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RBBLRRBLLFFF
0,0,2,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0,2,2,0,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FFBLLRBBFRRL
3,0,1,3,3,3,3,3,3,2,1,3,0,0,0,0,0,0,0,3,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LFRBRLFLFRBB
1,0,3,3,3,3,3,3,3,0,2,2,0,0,0,0,0,0,3,3,1,1,1,1,1,1,1,2,1,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RFLFBBLLRBRF
1,1,2,2,2,2,2,2,2,3,2,1,3,3,3,3,3,3,2,0,3,0,0,0,0,0,0,0,3,0,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BBLFLBLRFRFR
0,1,1,3,3,3,3,3,3,2,2,2,0,0,0,0,0,0,3,0,0,1,1,1,1,1,1,1,3,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FRRBBBLFFRLL
3,2,1,0,0,0,0,0,0,2,3,3,1,1,1,1,1,1,0,1,0,2,2,2,2,2,2,1,0,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BRFRBBLFLFLR
2,1,0,3,3,3,3,3,3,1,0,3,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,3,3,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BRFRFLFBBLLR
3,0,0,3,3,3,3,3,3,1,2,3,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LFFRBLFLRBRB
1,2,3,3,3,3,3,3,3,0,0,2,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,2,3,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RBLFFBLRRBLF
3,3,1,0,0,0,0,0,0,2,2,3,1,1,1,1,1,1,0,0,0,2,2,2,2,2,2,1,1,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BBFRRBLLLFFR
2,0,2,0,0,0,0,0,0,3,3,0,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2,0,1,1,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RLRBBLFRBLFF
1,0,2,3,3,3,3,3,3,3,1,3,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1,2,2,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RFBLRLFLRBBF
3,0,0,3,3,3,3,3,3,1,1,1,0,0,0,0,0,0,2,3,3,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LFFRRRBLLFBB
3,2,3,3,3,3,3,3,3,0,0,1,0,0,0,0,0,0,2,1,0,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LBLFFRBRFRLB
0,2,1,3,3,3,3,3,3,2,0,2,0,0,0,0,0,0,3,1,0,1,1,1,1,1,1,1,3,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FBRBFBLRFRLL
1,0,3,3,3,3,3,3,3,0,1,2,0,0,0,0,0,0,3,2,1,1,1,1,1,1,1,2,3,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RFLFRBLBRBLF
2,1,0,3,3,3,3,3,3,1,2,3,0,0,0,0,0,0,0,3,2,1,1,1,1,1,1,3,0,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BRFRBLFLBLFR
3,1,0,3,3,3,3,3,3,1,2,1,0,0,0,0,0,0,2,3,3,1,1,1,1,1,1,0,0,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LRFRBRBLLFFB
1,0,2,3,3,3,3,3,3,3,2,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,3,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RFBLBLFRRBLF
1,2,1,3,3,3,3,3,3,2,3,2,0,0,0,0,0,0,3,1,3,1,1,1,1,1,1,0,0,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RBRBLBLRLFFF
1,2,1,3,3,3,3,3,3,2,0,2,0,0,0,0,0,0,3,3,3,1,1,1,1,1,1,0,1,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RBRBFBLLLFRF
3,2,1,3,3,3,3,3,3,2,3,0,0,0,0,0,0,0,1,0,3,1,1,1,1,1,1,0,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LBRBLFRFLFRB
2,2,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,3,3,1,1,1,1,1,1,0,1,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BBBLFFRLLFRR
2,2,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,3,3,1,1,1,1,1,1,0,1,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BBBLFFRLLFRR
3,2,1,3,3,3,3,3,3,2,3,0,0,0,0,0,0,0,1,0,3,1,1,1,1,1,1,0,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LBRBLFRFLFRB
0,0,2,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,2,3,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FFBLRFRBRBLL
3,0,0,3,3,3,3,3,3,1,1,3,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LFFRRLFBRBLB
0,1,1,3,3,3,3,3,3,2,3,0,0,0,0,0,0,0,1,0,2,1,1,1,1,1,1,3,2,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FRRBLFRFBLBL
0,1,1,3,3,3,3,3,3,2,3,2,0,0,0,0,0,0,3,2,0,1,1,1,1,1,1,1,0,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FRRBLBLBFRFL
3,1,1,3,3,3,3,3,3,2,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LRRBLLFFFRBB
2,0,0,3,3,3,3,3,3,1,2,3,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,3,3,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BFFRBLFRBLLR
3,2,1,3,3,3,3,3,3,2,3,0,0,0,0,0,0,0,1,0,3,1,1,1,1,1,1,0,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,LBRBLFRFLFRB
2,0,2,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BFBLLLFRFRBR
2,0,3,3,3,3,3,3,3,0,3,2,0,0,0,0,0,0,3,2,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BFLFLBLBFRRR
2,3,0,3,3,3,3,3,3,1,2,3,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,3,1,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BLFRBLFFBLRR
1,2,3,3,3,3,3,3,3,0,1,1,0,0,0,0,0,0,2,0,2,1,1,1,1,1,1,3,3,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RBLFRRBFBLLF
1,2,2,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RBBLLLFRRBFF
0,2,1,2,2,2,2,2,2,2,0,0,3,3,3,3,3,3,1,3,2,0,0,0,0,0,0,3,1,3,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RLBLRRBFLFBF
0,0,2,3,3,3,3,3,3,3,1,1,0,0,0,0,0,0,2,3,0,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,FFBLRRBLFRBL
1,3,3,3,3,3,3,3,3,0,0,2,0,0,0,0,0,0,3,2,1,1,1,1,1,1,1,2,1,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,RLLFFBLBRBRF
2,3,0,3,3,3,3,3,3,1,0,3,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,3,2,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BLFRFLFRBLBR
2,1,3,3,3,3,3,3,3,0,3,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,1,3,0,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,BRLFLFRBBLFR
